Time,still,wave,nearDrops,smallDrops,drops,useless,foam
30.956 sec,0,0,0,0,0,0,1
30.964 sec,0,0,0,0,0,0,1
30.973 sec,0,0,0,0,0,0,1
30.981 sec,0,0,0,0,0,0,1
30.989 sec,0,0,0,0,0,0,1
30.998 sec,0,0,0,0,0,0,1
31.006 sec,0,0,0,0,0,0,1
31.014 sec,0,0,0,0,0,0,1
31.023 sec,0,0,0,0,0,0,1
31.031 sec,0,0,0,0,0,0,1
31.039 sec,0,0,0,0,0,0,1
31.048 sec,0,0,0,0,0,0,1
31.056 sec,0,0,0,0,0,0,1
31.064 sec,0,0,0,0,0,0,1
31.073 sec,0,0,0,0,0,0,1
31.081 sec,0,0,0,0,0,0,1
31.089 sec,0,0,0,0,0,0,1
31.098 sec,0,0,0,0,0,0,1
31.106 sec,0,0,0,0,0,0,1
31.114 sec,0,0,0,0,0,0,1
31.123 sec,0,0,0,0,0,0,1
31.131 sec,0,0,0,0,0,0,1
31.139 sec,0,0,0,0,0,0,1
31.148 sec,0,0,0,0,0,0,1
31.156 sec,0,0,0,0,0,0,1
31.164 sec,0,0,0,0,0,0,1
31.173 sec,0,0,0,0,0,0,1
31.181 sec,0,0,0,0,0,0,1
31.189 sec,0,0,0,0,0,0,1
31.198 sec,0,0,0,0,0,0,1
31.206 sec,0,0,0,0,0,0,1
31.215 sec,0,0,0,0,0,0,1
31.223 sec,0,0,0,0,0,0,1
31.231 sec,0,0,0,0,0,0,1
31.24 sec,0,0,0,0,0,0,1
31.248 sec,0,0,0,0,0,0,1
31.256 sec,0,0,0,0,0,0,1
31.265 sec,0,0,0,0,0,0,1
31.273 sec,0,0,0,0,0,0,1
31.281 sec,0,0,0,0,0,0,1
31.29 sec,0,0,0,0,0,0,1
31.298 sec,0,0,0,0,0,0,1
31.306 sec,0,0,0,0,0,0,1
31.315 sec,0,0,0,0,0,0,1
31.323 sec,0,0,0,0,0,0,1
31.331 sec,0,0,0,0,0,0,1
31.34 sec,0,0,0,0,0,0,1
31.348 sec,0,0,0,0,0,0,1
31.356 sec,0,0,0,0,0,0,1
31.365 sec,0,0,0,0,0,0,1
31.373 sec,0,0,0,0,0,0,1
31.381 sec,0,0,0,0,0,0,1
31.39 sec,0,0,0,0,0,0,1
31.398 sec,0,0,0,0,0,0,1
31.406 sec,0,0,0,0,0,0,1
31.415 sec,0,0,0,0,0,0,1
31.423 sec,0,0,0,0,0,0,1
31.431 sec,0,0,0,0,0,0,1
31.44 sec,0,0,0,0,0,0,1
31.448 sec,0,0,0,0,0,0,1
31.456 sec,0,0,0,0,0,0,1
31.465 sec,0,0,0,0,0,0,1
31.473 sec,0,0,0,0,0,0,1
31.481 sec,0,0,0,0,0,0,1
31.49 sec,0,0,0,0,0,0,1
31.498 sec,0,0,0,0,0,0,1
31.506 sec,0,0,0,0,0,0,1
31.515 sec,0,0,0,0,0,0,1
31.523 sec,0,0,0,0,0,0,1
31.532 sec,0,0,0,0,0,0,1
31.54 sec,0,0,0,0,0,0,1
31.548 sec,0,0,0,0,0,0,1
31.557 sec,0,0,0,0,0,0,1
31.565 sec,0,0,0,0,0,0,1
31.573 sec,0,0,0,0,0,0,1
31.582 sec,0,0,0,0,0,0,1
31.59 sec,0,0,0,0,0,0,1
31.598 sec,0,0,0,0,0,0,1
31.607 sec,0,0,0,0,0,0,1
31.615 sec,0,0,0,0,0,0,1
31.623 sec,0,0,0,0,0,0,1
31.632 sec,0,0,0,0,0,0,1
31.64 sec,0,0,0,0,0,0,1
31.648 sec,0,0,0,0,0,0,1
31.657 sec,0,0,0,0,0,0,1
31.665 sec,0,0,0,0,0,0,1
31.673 sec,0,0,0,0,0,0,1
31.682 sec,0,0,0,0,0,0,1
31.69 sec,0,0,0,0,0,0,1
31.698 sec,0,0,0,0,0,0,1
31.707 sec,0,0,0,0,0,0,1
31.715 sec,0,0,0,0,0,0,1
31.723 sec,0,0,0,0,0,0,1
31.732 sec,0,0,0,0,0,0,1
31.74 sec,0,0,0,0,0,0,1
31.748 sec,0,0,0,0,0,0,1
31.757 sec,0,0,0,0,0,0,1
31.765 sec,0,0,0,0,0,0,1
31.773 sec,0,0,0,0,0,0,1
31.782 sec,0,0,0,0,0,0,1
31.79 sec,0,0,0,0,0,0,1
31.798 sec,0,0,0,0,0,0,1
31.807 sec,0,0,0,0,0,0,1
31.815 sec,0,0,0,0,0,0,1
31.823 sec,0,0,0,0,0,0,1
31.832 sec,0,0,0,0,0,0,1
31.84 sec,0,0,0,0,0,0,1
31.848 sec,0,0,0,0,0,0,1
31.857 sec,0,0,0,0,0,0,1
31.865 sec,0,0,0,0,0,0,1
31.874 sec,0,0,0,0,0,0,1
31.882 sec,0,0,0,0,0,0,1
31.89 sec,0,0,0,0,0,0,1
31.899 sec,0,0,0,0,0,0,1
31.907 sec,0,0,0,0,0,0,1
31.915 sec,0,0,0,0,0,0,1
31.924 sec,0,0,0,0,0,0,1
31.932 sec,0,0,0,0,0,0,1
31.94 sec,0,0,0,0,0,0,1
31.949 sec,0,0,0,0,0,0,1
31.957 sec,0,0,0,0,0,0,1
31.965 sec,0,0,0,0,0,0,1
31.974 sec,0,0,0,0,0,0,1
31.982 sec,0,0,0,0,0,0,1
31.99 sec,0,0,0,0,0,0,1
31.999 sec,0,0,0,0,0,0,1
32.007 sec,0,0,0,0,0,0,1
32.015 sec,0,0,0,0,0,0,1
32.024 sec,0,0,0,0,0,0,1
32.032 sec,0,0,0,0,0,0,1
32.04 sec,0,0,0,0,0,0,1
32.049 sec,0,0,0,0,0,0,1
32.057 sec,0,0,0,0,0,0,1
32.065 sec,0,0,0,0,0,0,1
32.074 sec,0,0,0,0,0,0,1
32.082 sec,0,0,0,0,0,0,1
32.09 sec,0,0,0,0,0,0,1
32.099 sec,0,0,0,0,0,0,1
32.107 sec,0,0,0,0,0,0,1
32.115 sec,0,0,0,0,0,0,1
32.124 sec,0,0,0,0,0,0,1
32.132 sec,0,0,0,0,0,0,1
32.14 sec,0,0,0,0,0,0,1
32.149 sec,0,0,0,0,0,0,1
32.157 sec,0,0,0,0,0,0,1
32.165 sec,0,0,0,0,0,0,1
32.174 sec,0,0,0,0,0,0,1
32.182 sec,0,0,0,0,0,0,1
32.19 sec,0,0,0,0,0,0,1
32.199 sec,0,0,0,0,0,0,1
32.207 sec,0,0,0,0,0,0,1
32.216 sec,0,0,0,0,0,0,1
32.224 sec,0,0,0,0,0,0,1
32.232 sec,0,0,0,0,0,0,1
32.241 sec,0,0,0,0,0,0,1
32.249 sec,0,0,0,0,0,0,1
32.257 sec,0,0,0,0,0,0,1
32.266 sec,0,0,0,0,0,0,1
32.274 sec,0,0,0,0,0,0,1
32.282 sec,0,0,0,0,0,0,1
32.291 sec,0,0,0,0,0,0,1
32.299 sec,0,0,0,0,0,0,1
32.307 sec,0,0,0,0,0,0,1
32.316 sec,0,0,0,0,0,0,1
32.324 sec,0,0,0,0,0,0,1
32.332 sec,0,0,0,0,0,0,1
32.341 sec,0,0,0,0,0,0,1
32.349 sec,0,0,0,0,0,0,1
32.357 sec,0,0,0,0,0,0,1
32.366 sec,0,0,0,0,0,0,1
32.374 sec,0,0,0,0,0,0,1
32.382 sec,0,0,0,0,0,0,1
32.391 sec,0,0,0,0,0,0,1
32.399 sec,0,0,0,0,0,0,1
32.407 sec,0,0,0,0,0,0,1
32.416 sec,0,0,0,0,0,0,1
32.424 sec,0,0,0,0,0,0,1
32.432 sec,0,0,0,0,0,0,1
32.441 sec,0,0,0,0,0,0,1
32.449 sec,0,0,0,0,0,0,1
32.457 sec,0,0,0,0,0,0,1
32.466 sec,0,0,0,0,0,0,1
32.474 sec,0,0,0,0,0,0,1
32.482 sec,0,0,0,0,0,0,1
32.491 sec,0,0,0,0,0,0,1
32.499 sec,0,0,0,0,0,0,1
32.507 sec,0,0,0,0,0,0,1
32.516 sec,0,0,0,0,0,0,1
32.524 sec,0,0,0,0,0,0,1
32.533 sec,0,0,0,0,0,0,1
32.541 sec,0,0,0,0,0,0,1
32.549 sec,0,0,0,0,0,0,1
32.558 sec,0,0,0,0,0,0,1
32.566 sec,0,0,0,0,0,0,1
32.574 sec,0,0,0,0,0,0,1
32.583 sec,0,0,0,0,0,0,1
32.591 sec,0,0,0,0,0,0,1
32.599 sec,0,0,0,0,0,0,1
32.608 sec,0,0,0,0,0,0,1
32.616 sec,0,0,0,0,0,0,1
32.624 sec,0,0,0,0,0,0,1
32.633 sec,0,0,0,0,0,0,1
32.641 sec,0,0,0,0,0,0,1
32.649 sec,0,0,0,0,0,0,1
32.658 sec,0,0,0,0,0,0,1
32.666 sec,0,0,0,0,0,0,1
32.674 sec,0,0,0,0,0,0,1
32.683 sec,0,0,0,0,0,0,1
32.691 sec,0,0,0,0,0,0,1
32.699 sec,0,0,0,0,0,0,1
32.708 sec,0,0,0,0,0,0,1
32.716 sec,0,0,0,0,0,0,1
32.724 sec,0,0,0,0,0,0,1
32.733 sec,0,0,0,0,0,0,1
32.741 sec,0,0,0,0,0,0,1
32.749 sec,0,0,0,0,0,0,1
32.758 sec,0,0,0,0,0,0,1
32.766 sec,0,0,0,0,0,0,1
32.774 sec,0,0,0,0,0,0,1
32.783 sec,0,0,0,0,0,0,1
32.791 sec,0,0,0,0,0,0,1
32.799 sec,0,0,0,0,0,0,1
32.808 sec,0,0,0,0,0,0,1
32.816 sec,0,0,0,0,0,0,1
32.824 sec,0,0,0,0,0,0,1
32.833 sec,0,0,0,0,0,0,1
32.841 sec,0,0,0,0,0,0,1
32.849 sec,0,0,0,0,0,0,1
32.858 sec,0,0,0,0,0,0,1
32.866 sec,0,0,0,0,0,0,1
32.875 sec,0,0,0,0,0,0,1
32.883 sec,0,0,0,0,0,0,1
32.891 sec,0,0,0,0,0,0,1
32.9 sec,0,0,0,0,0,0,1
32.908 sec,0,0,0,0,0,0,1
32.916 sec,0,0,0,0,0,0,1
32.925 sec,0,0,0,0,0,0,1
32.933 sec,0,0,0,0,0,0,1
32.941 sec,0,0,0,0,0,0,1
32.95 sec,0,0,0,0,0,0,1
32.958 sec,0,0,0,0,0,0,1
32.966 sec,0,0,0,0,0,0,1
32.975 sec,0,0,0,0,0,0,1
32.983 sec,0,0,0,0,0,0,1
32.991 sec,0,0,0,0,0,0,1
33 sec,0,0,0,0,0,0,1
33.008 sec,0,0,0,0,0,0,1
33.016 sec,0,0,0,0,0,0,1
33.025 sec,0,0,0,0,0,0,1
33.033 sec,0,0,0,0,0,0,1
33.041 sec,0,0,0,0,0,0,1
33.05 sec,0,0,0,0,0,0,1
33.058 sec,0,0,0,0,0,0,1
33.066 sec,0,0,0,0,0,0,1
33.075 sec,0,0,0,0,0,0,1
33.083 sec,0,0,0,0,0,0,1
33.091 sec,0,0,0,0,0,0,1
33.1 sec,0,0,0,0,0,0,1
33.108 sec,0,0,0,0,0,0,1
33.116 sec,0,0,0,0,0,0,1
33.125 sec,0,0,0,0,0,0,1
33.133 sec,0,0,0,0,0,0,1
33.141 sec,0,0,0,0,0,0,1
33.15 sec,0,0,0,0,0,0,1
33.158 sec,0,0,0,0,0,0,1
33.166 sec,0,0,0,0,0,0,1
33.175 sec,0,0,0,0,0,0,1
33.183 sec,0,0,0,0,0,0,1
33.191 sec,0,0,0,0,0,0,1
33.2 sec,0,0,0,0,0,0,1
33.208 sec,0,0,0,0,0,0,1
33.217 sec,0,0,0,0,0,0,1
33.225 sec,0,0,0,0,0,0,1
33.233 sec,0,0,0,0,0,0,1
33.242 sec,0,0,0,0,0,0,1
33.25 sec,0,0,0,0,0,0,1
33.258 sec,0,0,0,0,0,0,1
33.267 sec,0,0,0,0,0,0,1
33.275 sec,0,0,0,0,0,0,1
33.283 sec,0,0,0,0,0,0,1
33.292 sec,0,0,0,0,0,0,1
33.3 sec,0,0,0,0,0,0,1
33.308 sec,0,0,0,0,0,0,1
33.317 sec,0,0,0,0,0,0,1
33.325 sec,0,0,0,0,0,0,1
33.333 sec,0,0,0,0,0,0,1
33.342 sec,0,0,0,0,0,0,1
33.35 sec,0,0,0,0,0,0,1
33.358 sec,0,0,0,0,0,0,1
33.367 sec,0,0,0,0,0,0,1
33.375 sec,0,0,0,0,0,0,1
33.383 sec,0,0,0,0,0,0,1
33.392 sec,0,0,0,0,0,0,1
33.4 sec,0,0,0,0,0,0,1
33.408 sec,0,0,0,0,0,0,1
33.417 sec,0,0,0,0,0,0,1
33.425 sec,0,0,0,0,0,0,1
33.433 sec,0,0,0,0,0,0,1
33.442 sec,0,0,0,0,0,0,1
33.45 sec,0,0,0,0,0,0,1
33.458 sec,0,0,0,0,0,0,1
33.467 sec,0,0,0,0,0,0,1
33.475 sec,0,0,0,0,0,0,1
33.483 sec,0,0,0,0,0,0,1
33.492 sec,0,0,0,0,0,0,1
33.5 sec,0,0,0,0,0,0,1
33.508 sec,0,0,0,0,0,0,1
33.517 sec,0,0,0,0,0,0,1
33.525 sec,0,0,0,0,0,0,1
33.534 sec,0,0,0,0,0,0,1
33.542 sec,0,0,0,0,0,0,1
33.55 sec,0,0,0,0,0,0,1
33.559 sec,0,0,0,0,0,0,1
33.567 sec,0,0,0,0,0,0,1
33.575 sec,0,0,0,0,0,0,1
33.584 sec,0,0,0,0,0,0,1
33.592 sec,0,0,0,0,0,0,1
33.6 sec,0,0,0,0,0,0,1
33.609 sec,0,0,0,0,0,0,1
33.617 sec,0,0,0,0,0,0,1
33.625 sec,0,0,0,0,0,0,1
33.634 sec,0,0,0,0,0,0,1
33.642 sec,0,0,0,0,0,0,1
33.65 sec,0,0,0,0,0,0,1
33.659 sec,0,0,0,0,0,0,1
33.667 sec,0,0,0,0,0,0,1
33.675 sec,0,0,0,0,0,0,1
33.684 sec,0,0,0,0,0,0,1
33.692 sec,0,0,0,0,0,0,1
33.7 sec,0,0,0,0,0,0,1
33.709 sec,0,0,0,0,0,0,1
33.717 sec,0,0,0,0,0,0,1
33.725 sec,0,0,0,0,0,0,1
33.734 sec,0,0,0,0,0,0,1
33.742 sec,0,0,0,0,0,0,1
33.75 sec,0,0,0,0,0,0,1
33.759 sec,0,0,0,0,0,0,1
33.767 sec,0,0,0,0,0,0,1
33.775 sec,0,0,0,0,0,0,1
33.784 sec,0,0,0,0,0,0,1
33.792 sec,0,0,0,0,0,0,1
33.8 sec,0,0,0,0,0,0,1
33.809 sec,0,0,0,0,0,0,1
33.817 sec,0,0,0,0,0,0,1
33.825 sec,0,0,0,0,0,0,1
33.834 sec,0,0,0,0,0,0,1
33.842 sec,0,0,0,0,0,0,1
33.85 sec,0,0,0,0,0,0,1
33.859 sec,0,0,0,0,0,0,1
33.867 sec,0,0,0,0,0,0,1
33.876 sec,0,0,0,0,0,0,1
33.884 sec,0,0,0,0,0,0,1
33.892 sec,0,0,0,0,0,0,1
33.901 sec,0,0,0,0,0,0,1
33.909 sec,0,0,0,0,0,0,1
33.917 sec,0,0,0,0,0,0,1
33.926 sec,0,0,0,0,0,0,1
33.934 sec,0,0,0,0,0,0,1
33.942 sec,0,0,0,0,0,0,1
33.951 sec,0,0,0,0,0,0,1
33.959 sec,0,0,0,0,0,0,1
33.967 sec,0,0,0,0,0,0,1
33.976 sec,0,0,0,0,0,0,1
33.984 sec,0,0,0,0,0,0,1
33.992 sec,0,0,0,0,0,0,1
34.001 sec,0,0,0,0,0,0,1
34.009 sec,0,0,0,0,0,0,1
34.017 sec,0,0,0,0,0,0,1
34.026 sec,0,0,0,0,0,0,1
34.034 sec,0,0,0,0,0,0,1
34.042 sec,0,0,0,0,0,0,1
34.051 sec,0,0,0,0,0,0,1
34.059 sec,0,0,0,0,0,0,1
34.067 sec,0,0,0,0,0,0,1
34.076 sec,0,0,0,0,0,0,1
34.084 sec,0,0,0,0,0,0,1
34.092 sec,0,0,0,0,0,0,1
34.101 sec,0,0,0,0,0,0,1
34.109 sec,0,0,0,0,0,0,1
34.117 sec,0,0,0,0,0,0,1
34.126 sec,0,0,0,0,0,0,1
34.134 sec,0,0,0,0,0,0,1
34.142 sec,0,0,0,0,0,0,1
34.151 sec,0,0,0,0,0,0,1
34.159 sec,0,0,0,0,0,0,1
34.167 sec,0,0,0,0,0,0,1
34.176 sec,0,0,0,0,0,0,1
34.184 sec,0,0,0,0,0,0,1
34.192 sec,0,0,0,0,0,0,1
34.201 sec,0,0,0,0,0,0,1
34.209 sec,0,0,0,0,0,0,1
34.218 sec,0,0,0,0,0,0,1
34.226 sec,0,0,0,0,0,0,1
34.234 sec,0,0,0,0,0,0,1
34.243 sec,0,0,0,0,0,0,1
34.251 sec,0,0,0,0,0,0,1
34.259 sec,0,0,0,0,0,0,1
34.268 sec,0,0,0,0,0,0,1
34.276 sec,0,0,0,0,0,0,1
34.284 sec,0,0,0,0,0,0,1
34.293 sec,0,0,0,0,0,0,1
34.301 sec,0,0,0,0,0,0,1
34.309 sec,0,0,0,0,0,0,1
34.318 sec,0,0,0,0,0,0,1
34.326 sec,0,0,0,0,0,0,1
34.334 sec,0,0,0,0,0,0,1
34.343 sec,0,0,0,0,0,0,1
34.351 sec,0,0,0,0,0,0,1
34.359 sec,0,0,0,0,0,0,1
34.368 sec,0,0,0,0,0,0,1
34.376 sec,0,0,0,0,0,0,1
34.384 sec,0,0,0,0,0,0,1
34.393 sec,0,0,0,0,0,0,1
34.401 sec,0,0,0,0,0,0,1
34.409 sec,0,0,0,0,0,0,1
34.418 sec,0,0,0,0,0,0,1
34.426 sec,0,0,0,0,0,0,1
34.434 sec,0,0,0,0,0,0,1
34.443 sec,0,0,0,0,0,0,1
34.451 sec,0,0,0,0,0,0,1
34.459 sec,0,0,0,0,0,0,1
34.468 sec,0,0,0,0,0,0,1
34.476 sec,0,0,0,0,0,0,1
34.484 sec,0,0,0,0,0,0,1
34.493 sec,0,0,0,0,0,0,1
34.501 sec,0,0,0,0,0,0,1
34.509 sec,0,0,0,0,0,0,1
34.518 sec,0,0,0,0,0,0,1
34.526 sec,0,0,0,0,0,0,1
34.535 sec,0,0,0,0,0,0,1
34.543 sec,0,0,0,0,0,0,1
34.551 sec,0,0,0,0,0,0,1
34.56 sec,0,0,0,0,0,0,1
34.568 sec,0,0,0,0,0,0,1
34.576 sec,0,0,0,0,0,0,1
34.585 sec,0,0,0,0,0,0,1
34.593 sec,0,0,0,0,0,0,1
34.601 sec,0,0,0,0,0,0,1
34.61 sec,0,0,0,0,0,0,1
34.618 sec,0,0,0,0,0,0,1
34.626 sec,0,0,0,0,0,0,1
34.635 sec,0,0,0,0,0,0,1
34.643 sec,0,0,0,0,0,0,1
34.651 sec,0,0,0,0,0,0,1
34.66 sec,0,0,0,0,0,0,1
34.668 sec,0,0,0,0,0,0,1
34.676 sec,0,0,0,0,0,0,1
34.685 sec,0,0,0,0,0,0,1
34.693 sec,0,0,0,0,0,0,1
34.701 sec,0,0,0,0,0,0,1
34.71 sec,0,0,0,0,0,0,1
34.718 sec,0,0,0,0,0,0,1
34.726 sec,0,0,0,0,0,0,1
34.735 sec,0,0,0,0,0,0,1
34.743 sec,0,0,0,0,0,0,1
34.751 sec,0,0,0,0,0,0,1
34.76 sec,0,0,0,0,0,0,1
34.768 sec,0,0,0,0,0,0,1
34.776 sec,0,0,0,0,0,0,1
34.785 sec,0,0,0,0,0,0,1
34.793 sec,0,0,0,0,0,0,1
34.801 sec,0,0,0,0,0,0,1
34.81 sec,0,0,0,0,0,0,1
34.818 sec,0,0,0,0,0,0,1
34.826 sec,0,0,0,0,0,0,1
34.835 sec,0,0,0,0,0,0,1
34.843 sec,0,0,0,0,0,0,1
34.851 sec,0,0,0,0,0,0,1
34.86 sec,0,0,0,0,0,0,1
34.868 sec,0,0,0,0,0,0,1
34.877 sec,0,0,0,0,0,0,1
34.885 sec,0,0,0,0,0,0,1
34.893 sec,0,0,0,0,0,0,1
34.902 sec,0,0,0,0,0,0,1
34.91 sec,0,0,0,0,0,0,1
34.918 sec,0,0,0,0,0,0,1
34.927 sec,0,0,0,0,0,0,1
34.935 sec,0,0,0,0,0,0,1
34.943 sec,0,0,0,0,0,0,1
34.952 sec,0,0,0,0,0,0,1
34.96 sec,0,0,0,0,0,0,1
34.968 sec,0,0,0,0,0,0,1
34.977 sec,0,0,0,0,0,0,1
34.985 sec,0,0,0,0,0,0,1
34.993 sec,0,0,0,0,0,0,1
35.002 sec,0,0,0,0,0,0,1
35.01 sec,0,0,0,0,0,0,1
35.018 sec,0,0,0,0,0,0,1
35.027 sec,0,0,0,0,0,0,1
35.035 sec,0,0,0,0,0,0,1
35.043 sec,0,0,0,0,0,0,1
35.052 sec,0,0,0,0,0,0,1
35.06 sec,0,0,0,0,0,0,1
35.068 sec,0,0,0,0,0,0,1
35.077 sec,0,0,0,0,0,0,1
35.085 sec,0,0,0,0,0,0,1
35.093 sec,0,0,0,0,0,0,1
35.102 sec,0,0,0,0,0,0,1
35.11 sec,0,0,0,0,0,0,1
35.118 sec,0,0,0,0,0,0,1
35.127 sec,0,0,0,0,0,0,1
35.135 sec,0,0,0,0,0,0,1
35.143 sec,0,0,0,0,0,0,1
35.152 sec,0,0,0,0,0,0,1
35.16 sec,0,0,0,0,0,0,1
35.168 sec,0,0,0,0,0,0,1
35.177 sec,0,0,0,0,0,0,1
35.185 sec,0,0,0,0,0,0,1
35.193 sec,0,0,0,0,0,0,1
35.202 sec,0,0,0,0,0,0,1
35.21 sec,0,0,0,0,0,0,1
35.219 sec,0,0,0,0,0,0,1
35.227 sec,0,0,0,0,0,0,1
35.235 sec,0,0,0,0,0,0,1
35.244 sec,0,0,0,0,0,0,1
35.252 sec,0,0,0,0,0,0,1
35.26 sec,0,0,0,0,0,0,1
35.269 sec,0,0,0,0,0,0,1
35.277 sec,0,0,0,0,0,0,1
35.285 sec,0,0,0,0,0,0,1
35.294 sec,0,0,0,0,0,0,1
35.302 sec,0,0,0,0,0,0,1
35.31 sec,0,0,0,0,0,0,1
35.319 sec,0,0,0,0,0,0,1
35.327 sec,0,0,0,0,0,0,1
35.335 sec,0,0,0,0,0,0,1
35.344 sec,0,0,0,0,0,0,1
35.352 sec,0,0,0,0,0,0,1
35.36 sec,0,0,0,0,0,0,1
35.369 sec,0,0,0,0,0,0,1
35.377 sec,0,0,0,0,0,0,1
35.385 sec,0,0,0,0,0,0,1
35.394 sec,0,0,0,0,0,0,1
35.402 sec,0,0,0,0,0,0,1
35.41 sec,0,0,0,0,0,0,1
35.419 sec,0,0,0,0,0,0,1
35.427 sec,0,0,0,0,0,0,1
35.435 sec,0,0,0,0,0,0,1
35.444 sec,0,0,0,0,0,0,1
35.452 sec,0,0,0,0,0,0,1
35.46 sec,0,0,0,0,0,0,1
35.469 sec,0,0,0,0,0,0,1
35.477 sec,0,0,0,0,0,0,1
35.485 sec,0,0,0,0,0,0,1
35.494 sec,0,0,0,0,0,0,1
35.502 sec,0,0,0,0,0,0,1
35.51 sec,0,0,0,0,0,0,1
35.519 sec,0,0,0,0,0,0,1
35.527 sec,0,0,0,0,0,0,1
35.536 sec,0,0,0,0,0,0,1
35.544 sec,0,0,0,0,0,0,1
35.552 sec,0,0,0,0,0,0,1
35.561 sec,0,0,0,0,0,0,1
35.569 sec,0,0,0,0,0,0,1
35.577 sec,0,0,0,0,0,0,1
35.586 sec,0,0,0,0,0,0,1
35.594 sec,0,0,0,0,0,0,1
35.602 sec,0,0,0,0,0,0,1
35.611 sec,0,0,0,0,0,0,1
35.619 sec,0,0,0,0,0,0,1
35.627 sec,0,0,0,0,0,0,1
35.636 sec,0,0,0,0,0,0,1
35.644 sec,0,0,0,0,0,0,1
35.652 sec,0,0,0,0,0,0,1
35.661 sec,0,0,0,0,0,0,1
35.669 sec,0,0,0,0,0,0,1
35.677 sec,0,0,0,0,0,0,1
35.686 sec,0,0,0,0,0,0,1
35.694 sec,0,0,0,0,0,0,1
35.702 sec,0,0,0,0,0,0,1
35.711 sec,0,0,0,0,0,0,1
35.719 sec,0,0,0,0,0,0,1
35.727 sec,0,0,0,0,0,0,1
35.736 sec,0,0,0,0,0,0,1
35.744 sec,0,0,0,0,0,0,1
35.752 sec,0,0,0,0,0,0,1
35.761 sec,0,0,0,0,0,0,1
35.769 sec,0,0,0,0,0,0,1
35.777 sec,0,0,0,0,0,0,1
35.786 sec,0,0,0,0,0,0,1
35.794 sec,0,0,0,0,0,0,1
35.802 sec,0,0,0,0,0,0,1
35.811 sec,0,0,0,0,0,0,1
35.819 sec,0,0,0,0,0,0,1
35.827 sec,0,0,0,0,0,0,1
35.836 sec,0,0,0,0,0,0,1
35.844 sec,0,0,0,0,0,0,1
35.852 sec,0,0,0,0,0,0,1
35.861 sec,0,0,0,0,0,0,1
35.869 sec,0,0,0,0,0,0,1
35.878 sec,0,0,0,0,0,0,1
35.886 sec,0,0,0,0,0,0,1
35.894 sec,0,0,0,0,0,0,1
35.903 sec,0,0,0,0,0,0,1
35.911 sec,0,0,0,0,0,0,1
35.919 sec,0,0,0,0,0,0,1
35.928 sec,0,0,0,0,0,0,1
35.936 sec,0,0,0,0,0,0,1
35.944 sec,0,0,0,0,0,0,1
35.953 sec,0,0,0,0,0,0,1
35.961 sec,0,0,0,0,0,0,1
35.969 sec,0,0,0,0,0,0,1
35.978 sec,0,0,0,0,0,0,1
35.986 sec,0,0,0,0,0,0,1
35.994 sec,0,0,0,0,0,0,1
36.003 sec,0,0,0,0,0,0,1
36.011 sec,0,0,0,0,0,0,1
36.019 sec,0,0,0,0,0,0,1
36.028 sec,0,0,0,0,0,0,1
36.036 sec,0,0,0,0,0,0,1
36.044 sec,0,0,0,0,0,0,1
36.053 sec,0,0,0,0,0,0,1
36.061 sec,0,0,0,0,0,0,1
36.069 sec,0,0,0,0,0,0,1
36.078 sec,0,0,0,0,0,0,1
36.086 sec,0,0,0,0,0,0,1
36.094 sec,0,0,0,0,0,0,1
36.103 sec,0,0,0,0,0,0,1
36.111 sec,0,0,0,0,0,0,1
36.119 sec,0,0,0,0,0,0,1
36.128 sec,0,0,0,0,0,0,1
36.136 sec,0,0,0,0,0,0,1
36.144 sec,0,0,0,0,0,0,1
36.153 sec,0,0,0,0,0,0,1
36.161 sec,0,0,0,0,0,0,1
36.169 sec,0,0,0,0,0,0,1
36.178 sec,0,0,0,0,0,0,1
36.186 sec,0,0,0,0,0,0,1
36.194 sec,0,0,0,0,0,0,1
36.203 sec,0,0,0,0,0,0,1
36.211 sec,0,0,0,0,0,0,1
36.22 sec,0,0,0,0,0,0,1
36.228 sec,0,0,0,0,0,0,1
36.236 sec,0,0,0,0,0,0,1
36.245 sec,0,0,0,0,0,0,1
36.253 sec,0,0,0,0,0,0,1
36.261 sec,0,0,0,0,0,0,1
36.27 sec,0,0,0,0,0,0,1
36.278 sec,0,0,0,0,0,0,1
36.286 sec,0,0,0,0,0,0,1
36.295 sec,0,0,0,0,0,0,1
36.303 sec,0,0,0,0,0,0,1
36.311 sec,0,0,0,0,0,0,1
36.32 sec,0,0,0,0,0,0,1
36.328 sec,0,0,0,0,0,0,1
36.336 sec,0,0,0,0,0,0,1
36.345 sec,0,0,0,0,0,0,1
36.353 sec,0,0,0,0,0,0,1
36.361 sec,0,0,0,0,0,0,1
36.37 sec,0,0,0,0,0,0,1
36.378 sec,0,0,0,0,0,0,1
36.386 sec,0,0,0,0,0,0,1
36.395 sec,0,0,0,0,0,0,1
36.403 sec,0,0,0,0,0,0,1
36.411 sec,0,0,0,0,0,0,1
36.42 sec,0,0,0,0,0,0,1
36.428 sec,0,0,0,0,0,0,1
36.436 sec,0,0,0,0,0,0,1
36.445 sec,0,0,0,0,0,0,1
36.453 sec,0,0,0,0,0,0,1
36.461 sec,0,0,0,0,0,0,1
36.47 sec,0,0,0,0,0,0,1
36.478 sec,0,0,0,0,0,0,1
36.486 sec,0,0,0,0,0,0,1
36.495 sec,0,0,0,0,0,0,1
