Time,still,wave,nearDrops,smallDrops,drops,useless,foam
11.086 sec,0,0,0,0,0,0,1
11.094 sec,0,0,0,0,0,0,1
11.103 sec,0,0,0,0,0,0,1
11.111 sec,0,0,0,0,0,0,1
11.119 sec,0,0,0,0,0,0,1
11.128 sec,0,0,0,0,0,0,1
11.136 sec,0,0,0,0,0,0,1
11.144 sec,0,0,0,0,0,0,1
11.153 sec,0,0,0,0,0,0,1
11.161 sec,0,0,0,0,0,0,1
11.169 sec,0,0,0,0,0,0,1
11.178 sec,0,0,0,0,0,0,1
11.186 sec,0,0,0,0,0,0,1
11.195 sec,0,0,0,0,0,0,1
11.203 sec,0,0,0,0,0,0,1
11.211 sec,0,0,0,0,0,0,1
11.22 sec,0,0,0,0,0,0,1
11.228 sec,0,0,0,0,0,0,1
11.236 sec,0,0,0,0,0,0,1
11.245 sec,0,0,0,0,0,0,1
11.253 sec,0,0,0,0,0,0,1
11.261 sec,0,0,0,0,0,0,1
11.27 sec,0,0,0,0,0,0,1
11.278 sec,0,0,0,0,0,0,1
11.286 sec,0,0,0,0,0,0,1
11.295 sec,0,0,0,0,0,0,1
11.303 sec,0,0,0,0,0,0,1
11.311 sec,0,0,0,0,0,0,1
11.32 sec,0,0,0,0,0,0,1
11.328 sec,0,0,0,0,0,0,1
11.336 sec,0,0,0,0,0,0,1
11.345 sec,0,0,0,0,0,0,1
11.353 sec,0,0,0,0,0,0,1
11.361 sec,0,0,0,0,0,0,1
11.37 sec,0,0,0,0,0,0,1
11.378 sec,0,0,0,0,0,0,1
11.386 sec,0,0,0,0,0,0,1
11.395 sec,0,0,0,0,0,0,1
11.403 sec,0,0,0,0,0,0,1
11.411 sec,0,0,0,0,0,0,1
11.42 sec,0,0,0,0,0,0,1
11.428 sec,0,0,0,0,0,0,1
11.436 sec,0,0,0,0,0,0,1
11.445 sec,0,0,0,0,0,0,1
11.453 sec,0,0,0,0,0,0,1
11.461 sec,0,0,0,0,0,0,1
11.47 sec,0,0,0,0,0,0,1
11.478 sec,0,0,0,0,0,0,1
11.486 sec,0,0,0,0,0,0,1
11.495 sec,0,0,0,0,0,0,1
11.503 sec,0,0,0,0,0,0,1
11.512 sec,0,0,0,0,0,0,1
11.52 sec,0,0,0,0,0,0,1
11.528 sec,0,0,0,0,0,0,1
11.537 sec,0,0,0,0,0,0,1
11.545 sec,0,0,0,0,0,0,1
11.553 sec,0,0,0,0,0,0,1
11.562 sec,0,0,0,0,0,0,1
11.57 sec,0,0,0,0,0,0,1
11.578 sec,0,0,0,0,0,0,1
11.587 sec,0,0,0,0,0,0,1
11.595 sec,0,0,0,0,0,0,1
11.603 sec,0,0,0,0,0,0,1
11.612 sec,0,0,0,0,0,0,1
11.62 sec,0,0,0,0,0,0,1
11.628 sec,0,0,0,0,0,0,1
11.637 sec,0,0,0,0,0,0,1
11.645 sec,0,0,0,0,0,0,1
11.653 sec,0,0,0,0,0,0,1
11.662 sec,0,0,0,0,0,0,1
11.67 sec,0,0,0,0,0,0,1
11.678 sec,0,0,0,0,0,0,1
11.687 sec,0,0,0,0,0,0,1
11.695 sec,0,0,0,0,0,0,1
11.703 sec,0,0,0,0,0,0,1
11.712 sec,0,0,0,0,0,0,1
11.72 sec,0,0,0,0,0,0,1
11.728 sec,0,0,0,0,0,0,1
11.737 sec,0,0,0,0,0,0,1
11.745 sec,0,0,0,0,0,0,1
11.753 sec,0,0,0,0,0,0,1
11.762 sec,0,0,0,0,0,0,1
11.77 sec,0,0,0,0,0,0,1
11.778 sec,0,0,0,0,0,0,1
11.787 sec,0,0,0,0,0,0,1
11.795 sec,0,0,0,0,0,0,1
11.803 sec,0,0,0,0,0,0,1
11.812 sec,0,0,0,0,0,0,1
11.82 sec,0,0,0,0,0,0,1
11.828 sec,0,0,0,0,0,0,1
11.837 sec,0,0,0,0,0,0,1
11.845 sec,0,0,0,0,0,0,1
11.854 sec,0,0,0,0,0,0,1
11.862 sec,0,0,0,0,0,0,1
11.87 sec,0,0,0,0,0,0,1
11.879 sec,0,0,0,0,0,0,1
11.887 sec,0,0,0,0,0,0,1
11.895 sec,0,0,0,0,0,0,1
11.904 sec,0,0,0,0,0,0,1
11.912 sec,0,0,0,0,0,0,1
11.92 sec,0,0,0,0,0,0,1
11.929 sec,0,0,0,0,0,0,1
11.937 sec,0,0,0,0,0,0,1
11.945 sec,0,0,0,0,0,0,1
11.954 sec,0,0,0,0,0,0,1
11.962 sec,0,0,0,0,0,0,1
11.97 sec,0,0,0,0,0,0,1
11.979 sec,0,0,0,0,0,0,1
11.987 sec,0,0,0,0,0,0,1
11.995 sec,0,0,0,0,0,0,1
12.004 sec,0,0,0,0,0,0,1
12.012 sec,0,0,0,0,0,0,1
12.02 sec,0,0,0,0,0,0,1
12.029 sec,0,0,0,0,0,0,1
12.037 sec,0,0,0,0,0,0,1
12.045 sec,0,0,0,0,0,0,1
12.054 sec,0,0,0,0,0,0,1
12.062 sec,0,0,0,0,0,0,1
12.07 sec,0,0,0,0,0,0,1
12.079 sec,0,0,0,0,0,0,1
12.087 sec,0,0,0,0,0,0,1
12.095 sec,0,0,0,0,0,0,1
12.104 sec,0,0,0,0,0,0,1
12.112 sec,0,0,0,0,0,0,1
12.12 sec,0,0,0,0,0,0,1
12.129 sec,0,0,0,0,0,0,1
12.137 sec,0,0,0,0,0,0,1
12.145 sec,0,0,0,0,0,0,1
12.154 sec,0,0,0,0,0,0,1
12.162 sec,0,0,0,0,0,0,1
12.17 sec,0,0,0,0,0,0,1
12.179 sec,0,0,0,0,0,0,1
12.187 sec,0,0,0,0,0,0,1
12.196 sec,0,0,0,0,0,0,1
12.204 sec,0,0,0,0,0,0,1
12.212 sec,0,0,0,0,0,0,1
12.221 sec,0,0,0,0,0,0,1
12.229 sec,0,0,0,0,0,0,1
12.237 sec,0,0,0,0,0,0,1
12.246 sec,0,0,0,0,0,0,1
12.254 sec,0,0,0,0,0,0,1
12.262 sec,0,0,0,0,0,0,1
12.271 sec,0,0,0,0,0,0,1
12.279 sec,0,0,0,0,0,0,1
12.287 sec,0,0,0,0,0,0,1
12.296 sec,0,0,0,0,0,0,1
12.304 sec,0,0,0,0,0,0,1
12.312 sec,0,0,0,0,0,0,1
12.321 sec,0,0,0,0,0,0,1
12.329 sec,0,0,0,0,0,0,1
12.337 sec,0,0,0,0,0,0,1
12.346 sec,0,0,0,0,0,0,1
12.354 sec,0,0,0,0,0,0,1
12.362 sec,0,0,0,0,0,0,1
12.371 sec,0,0,0,0,0,0,1
12.379 sec,0,0,0,0,0,0,1
12.387 sec,0,0,0,0,0,0,1
12.396 sec,0,0,0,0,0,0,1
12.404 sec,0,0,0,0,0,0,1
12.412 sec,0,0,0,0,0,0,1
12.421 sec,0,0,0,0,0,0,1
12.429 sec,0,0,0,0,0,0,1
12.437 sec,0,0,0,0,0,0,1
12.446 sec,0,0,0,0,0,0,1
12.454 sec,0,0,0,0,0,0,1
12.462 sec,0,0,0,0,0,0,1
12.471 sec,0,0,0,0,0,0,1
12.479 sec,0,0,0,0,0,0,1
12.487 sec,0,0,0,0,0,0,1
12.496 sec,0,0,0,0,0,0,1
12.504 sec,0,0,0,0,0,0,1
12.513 sec,0,0,0,0,0,0,1
12.521 sec,0,0,0,0,0,0,1
12.529 sec,0,0,0,0,0,0,1
12.538 sec,0,0,0,0,0,0,1
12.546 sec,0,0,0,0,0,0,1
12.554 sec,0,0,0,0,0,0,1
12.563 sec,0,0,0,0,0,0,1
12.571 sec,0,0,0,0,0,0,1
12.579 sec,0,0,0,0,0,0,1
12.588 sec,0,0,0,0,0,0,1
12.596 sec,0,0,0,0,0,0,1
12.604 sec,0,0,0,0,0,0,1
12.613 sec,0,0,0,0,0,0,1
12.621 sec,0,0,0,0,0,0,1
12.629 sec,0,0,0,0,0,0,1
12.638 sec,0,0,0,0,0,0,1
12.646 sec,0,0,0,0,0,0,1
12.654 sec,0,0,0,0,0,0,1
12.663 sec,0,0,0,0,0,0,1
12.671 sec,0,0,0,0,0,0,1
12.679 sec,0,0,0,0,0,0,1
12.688 sec,0,0,0,0,0,0,1
12.696 sec,0,0,0,0,0,0,1
12.704 sec,0,0,0,0,0,0,1
12.713 sec,0,0,0,0,0,0,1
12.721 sec,0,0,0,0,0,0,1
12.729 sec,0,0,0,0,0,0,1
12.738 sec,0,0,0,0,0,0,1
12.746 sec,0,0,0,0,0,0,1
12.754 sec,0,0,0,0,0,0,1
12.763 sec,0,0,0,0,0,0,1
12.771 sec,0,0,0,0,0,0,1
12.779 sec,0,0,0,0,0,0,1
12.788 sec,0,0,0,0,0,0,1
12.796 sec,0,0,0,0,0,0,1
12.804 sec,0,0,0,0,0,0,1
12.813 sec,0,0,0,0,0,0,1
12.821 sec,0,0,0,0,0,0,1
12.829 sec,0,0,0,0,0,0,1
12.838 sec,0,0,0,0,0,0,1
12.846 sec,0,0,0,0,0,0,1
12.855 sec,0,0,0,0,0,0,1
12.863 sec,0,0,0,0,0,0,1
12.871 sec,0,0,0,0,0,0,1
12.88 sec,0,0,0,0,0,0,1
12.888 sec,0,0,0,0,0,0,1
12.896 sec,0,0,0,0,0,0,1
12.905 sec,0,0,0,0,0,0,1
12.913 sec,0,0,0,0,0,0,1
12.921 sec,0,0,0,0,0,0,1
12.93 sec,0,0,0,0,0,0,1
12.938 sec,0,0,0,0,0,0,1
12.946 sec,0,0,0,0,0,0,1
12.955 sec,0,0,0,0,0,0,1
12.963 sec,0,0,0,0,0,0,1
12.971 sec,0,0,0,0,0,0,1
12.98 sec,0,0,0,0,0,0,1
12.988 sec,0,0,0,0,0,0,1
12.996 sec,0,0,0,0,0,0,1
13.005 sec,0,0,0,0,0,0,1
13.013 sec,0,0,0,0,0,0,1
13.021 sec,0,0,0,0,0,0,1
13.03 sec,0,0,0,0,0,0,1
13.038 sec,0,0,0,0,0,0,1
13.046 sec,0,0,0,0,0,0,1
13.055 sec,0,0,0,0,0,0,1
13.063 sec,0,0,0,0,0,0,1
13.071 sec,0,0,0,0,0,0,1
13.08 sec,0,0,0,0,0,0,1
13.088 sec,0,0,0,0,0,0,1
13.096 sec,0,0,0,0,0,0,1
13.105 sec,0,0,0,0,0,0,1
13.113 sec,0,0,0,0,0,0,1
13.121 sec,0,0,0,0,0,0,1
13.13 sec,0,0,0,0,0,0,1
13.138 sec,0,0,0,0,0,0,1
13.146 sec,0,0,0,0,0,0,1
13.155 sec,0,0,0,0,0,0,1
13.163 sec,0,0,0,0,0,0,1
13.171 sec,0,0,0,0,0,0,1
13.18 sec,0,0,0,0,0,0,1
13.188 sec,0,0,0,0,0,0,1
13.197 sec,0,0,0,0,0,0,1
13.205 sec,0,0,0,0,0,0,1
13.213 sec,0,0,0,0,0,0,1
13.222 sec,0,0,0,0,0,0,1
13.23 sec,0,0,0,0,0,0,1
13.238 sec,0,0,0,0,0,0,1
13.247 sec,0,0,0,0,0,0,1
13.255 sec,0,0,0,0,0,0,1
13.263 sec,0,0,0,0,0,0,1
13.272 sec,0,0,0,0,0,0,1
13.28 sec,0,0,0,0,0,0,1
13.288 sec,0,0,0,0,0,0,1
13.297 sec,0,0,0,0,0,0,1
13.305 sec,0,0,0,0,0,0,1
13.313 sec,0,0,0,0,0,0,1
13.322 sec,0,0,0,0,0,0,1
13.33 sec,0,0,0,0,0,0,1
13.338 sec,0,0,0,0,0,0,1
13.347 sec,0,0,0,0,0,0,1
13.355 sec,0,0,0,0,0,0,1
13.363 sec,0,0,0,0,0,0,1
13.372 sec,0,0,0,0,0,0,1
13.38 sec,0,0,0,0,0,0,1
13.388 sec,0,0,0,0,0,0,1
13.397 sec,0,0,0,0,0,0,1
13.405 sec,0,0,0,0,0,0,1
13.413 sec,0,0,0,0,0,0,1
13.422 sec,0,0,0,0,0,0,1
13.43 sec,0,0,0,0,0,0,1
13.438 sec,0,0,0,0,0,0,1
13.447 sec,0,0,0,0,0,0,1
13.455 sec,0,0,0,0,0,0,1
13.463 sec,0,0,0,0,0,0,1
13.472 sec,0,0,0,0,0,0,1
13.48 sec,0,0,0,0,0,0,1
13.488 sec,0,0,0,0,0,0,1
13.497 sec,0,0,0,0,0,0,1
13.505 sec,0,0,0,0,0,0,1
13.514 sec,0,0,0,0,0,0,1
13.522 sec,0,0,0,0,0,0,1
13.53 sec,0,0,0,0,0,0,1
13.539 sec,0,0,0,0,0,0,1
13.547 sec,0,0,0,0,0,0,1
13.555 sec,0,0,0,0,0,0,1
13.564 sec,0,0,0,0,0,0,1
13.572 sec,0,0,0,0,0,0,1
13.58 sec,0,0,0,0,0,0,1
13.589 sec,0,0,0,0,0,0,1
13.597 sec,0,0,0,0,0,0,1
13.605 sec,0,0,0,0,0,0,1
13.614 sec,0,0,0,0,0,0,1
13.622 sec,0,0,0,0,0,0,1
13.63 sec,0,0,0,0,0,0,1
13.639 sec,0,0,0,0,0,0,1
13.647 sec,0,0,0,0,0,0,1
13.655 sec,0,0,0,0,0,0,1
13.664 sec,0,0,0,0,0,0,1
13.672 sec,0,0,0,0,0,0,1
13.68 sec,0,0,0,0,0,0,1
13.689 sec,0,0,0,0,0,0,1
13.697 sec,0,0,0,0,0,0,1
13.705 sec,0,0,0,0,0,0,1
13.714 sec,0,0,0,0,0,0,1
13.722 sec,0,0,0,0,0,0,1
13.73 sec,0,0,0,0,0,0,1
13.739 sec,0,0,0,0,0,0,1
13.747 sec,0,0,0,0,0,0,1
13.755 sec,0,0,0,0,0,0,1
13.764 sec,0,0,0,0,0,0,1
13.772 sec,0,0,0,0,0,0,1
13.78 sec,0,0,0,0,0,0,1
13.789 sec,0,0,0,0,0,0,1
13.797 sec,0,0,0,0,0,0,1
13.805 sec,0,0,0,0,0,0,1
13.814 sec,0,0,0,0,0,0,1
13.822 sec,0,0,0,0,0,0,1
13.83 sec,0,0,0,0,0,0,1
13.839 sec,0,0,0,0,0,0,1
13.847 sec,0,0,0,0,0,0,1
13.856 sec,0,0,0,0,0,0,1
13.864 sec,0,0,0,0,0,0,1
13.872 sec,0,0,0,0,0,0,1
13.881 sec,0,0,0,0,0,0,1
13.889 sec,0,0,0,0,0,0,1
13.897 sec,0,0,0,0,0,0,1
13.906 sec,0,0,0,0,0,0,1
13.914 sec,0,0,0,0,0,0,1
13.922 sec,0,0,0,0,0,0,1
13.931 sec,0,0,0,0,0,0,1
13.939 sec,0,0,0,0,0,0,1
13.947 sec,0,0,0,0,0,0,1
13.956 sec,0,0,0,0,0,0,1
13.964 sec,0,0,0,0,0,0,1
13.972 sec,0,0,0,0,0,0,1
13.981 sec,0,0,0,0,0,0,1
13.989 sec,0,0,0,0,0,0,1
13.997 sec,0,0,0,0,0,0,1
14.006 sec,0,0,0,0,0,0,1
14.014 sec,0,0,0,0,0,0,1
14.022 sec,0,0,0,0,0,0,1
14.031 sec,0,0,0,0,0,0,1
14.039 sec,0,0,0,0,0,0,1
14.047 sec,0,0,0,0,0,0,1
14.056 sec,0,0,0,0,0,0,1
14.064 sec,0,0,0,0,0,0,1
14.072 sec,0,0,0,0,0,0,1
14.081 sec,0,0,0,0,0,0,1
14.089 sec,0,0,0,0,0,0,1
14.097 sec,0,0,0,0,0,0,1
14.106 sec,0,0,0,0,0,0,1
14.114 sec,0,0,0,0,0,0,1
14.122 sec,0,0,0,0,0,0,1
14.131 sec,0,0,0,0,0,0,1
14.139 sec,0,0,0,0,0,0,1
14.147 sec,0,0,0,0,0,0,1
14.156 sec,0,0,0,0,0,0,1
14.164 sec,0,0,0,0,0,0,1
14.172 sec,0,0,0,0,0,0,1
14.181 sec,0,0,0,0,0,0,1
14.189 sec,0,0,0,0,0,0,1
14.198 sec,0,0,0,0,0,0,1
14.206 sec,0,0,0,0,0,0,1
14.214 sec,0,0,0,0,0,0,1
14.223 sec,0,0,0,0,0,0,1
14.231 sec,0,0,0,0,0,0,1
14.239 sec,0,0,0,0,0,0,1
14.248 sec,0,0,0,0,0,0,1
14.256 sec,0,0,0,0,0,0,1
14.264 sec,0,0,0,0,0,0,1
14.273 sec,0,0,0,0,0,0,1
14.281 sec,0,0,0,0,0,0,1
14.289 sec,0,0,0,0,0,0,1
14.298 sec,0,0,0,0,0,0,1
14.306 sec,0,0,0,0,0,0,1
14.314 sec,0,0,0,0,0,0,1
14.323 sec,0,0,0,0,0,0,1
14.331 sec,0,0,0,0,0,0,1
14.339 sec,0,0,0,0,0,0,1
14.348 sec,0,0,0,0,0,0,1
14.356 sec,0,0,0,0,0,0,1
14.364 sec,0,0,0,0,0,0,1
14.373 sec,0,0,0,0,0,0,1
14.381 sec,0,0,0,0,0,0,1
14.389 sec,0,0,0,0,0,0,1
14.398 sec,0,0,0,0,0,0,1
14.406 sec,0,0,0,0,0,0,1
14.414 sec,0,0,0,0,0,0,1
14.423 sec,0,0,0,0,0,0,1
14.431 sec,0,0,0,0,0,0,1
14.439 sec,0,0,0,0,0,0,1
14.448 sec,0,0,0,0,0,0,1
14.456 sec,0,0,0,0,0,0,1
14.464 sec,0,0,0,0,0,0,1
14.473 sec,0,0,0,0,0,0,1
14.481 sec,0,0,0,0,0,0,1
14.489 sec,0,0,0,0,0,0,1
14.498 sec,0,0,0,0,0,0,1
14.506 sec,0,0,0,0,0,0,1
14.515 sec,0,0,0,0,0,0,1
14.523 sec,0,0,0,0,0,0,1
14.531 sec,0,0,0,0,0,0,1
14.54 sec,0,0,0,0,0,0,1
14.548 sec,0,0,0,0,0,0,1
14.556 sec,0,0,0,0,0,0,1
14.565 sec,0,0,0,0,0,0,1
14.573 sec,0,0,0,0,0,0,1
14.581 sec,0,0,0,0,0,0,1
14.59 sec,0,0,0,0,0,0,1
14.598 sec,0,0,0,0,0,0,1
14.606 sec,0,0,0,0,0,0,1
14.615 sec,0,0,0,0,0,0,1
14.623 sec,0,0,0,0,0,0,1
14.631 sec,0,0,0,0,0,0,1
14.64 sec,0,0,0,0,0,0,1
14.648 sec,0,0,0,0,0,0,1
14.656 sec,0,0,0,0,0,0,1
14.665 sec,0,0,0,0,0,0,1
14.673 sec,0,0,0,0,0,0,1
14.681 sec,0,0,0,0,0,0,1
14.69 sec,0,0,0,0,0,0,1
14.698 sec,0,0,0,0,0,0,1
14.706 sec,0,0,0,0,0,0,1
14.715 sec,0,0,0,0,0,0,1
14.723 sec,0,0,0,0,0,0,1
14.731 sec,0,0,0,0,0,0,1
14.74 sec,0,0,0,0,0,0,1
14.748 sec,0,0,0,0,0,0,1
14.756 sec,0,0,0,0,0,0,1
14.765 sec,0,0,0,0,0,0,1
14.773 sec,0,0,0,0,0,0,1
14.781 sec,0,0,0,0,0,0,1
14.79 sec,0,0,0,0,0,0,1
14.798 sec,0,0,0,0,0,0,1
14.806 sec,0,0,0,0,0,0,1
14.815 sec,0,0,0,0,0,0,1
14.823 sec,0,0,0,0,0,0,1
14.831 sec,0,0,0,0,0,0,1
14.84 sec,0,0,0,0,0,0,1
14.848 sec,0,0,0,0,0,0,1
14.857 sec,0,0,0,0,0,0,1
14.865 sec,0,0,0,0,0,0,1
14.873 sec,0,0,0,0,0,0,1
14.882 sec,0,0,0,0,0,0,1
14.89 sec,0,0,0,0,0,0,1
14.898 sec,0,0,0,0,0,0,1
14.907 sec,0,0,0,0,0,0,1
14.915 sec,0,0,0,0,0,0,1
14.923 sec,0,0,0,0,0,0,1
14.932 sec,0,0,0,0,0,0,1
14.94 sec,0,0,0,0,0,0,1
14.948 sec,0,0,0,0,0,0,1
14.957 sec,0,0,0,0,0,0,1
14.965 sec,0,0,0,0,0,0,1
14.973 sec,0,0,0,0,0,0,1
14.982 sec,0,0,0,0,0,0,1
14.99 sec,0,0,0,0,0,0,1
14.998 sec,0,0,0,0,0,0,1
15.007 sec,0,0,0,0,0,0,1
15.015 sec,0,0,0,0,0,0,1
15.023 sec,0,0,0,0,0,0,1
15.032 sec,0,0,0,0,0,0,1
15.04 sec,0,0,0,0,0,0,1
15.048 sec,0,0,0,0,0,0,1
15.057 sec,0,0,0,0,0,0,1
15.065 sec,0,0,0,0,0,0,1
15.073 sec,0,0,0,0,0,0,1
15.082 sec,0,0,0,0,0,0,1
15.09 sec,0,0,0,0,0,0,1
15.098 sec,0,0,0,0,0,0,1
15.107 sec,0,0,0,0,0,0,1
15.115 sec,0,0,0,0,0,0,1
15.123 sec,0,0,0,0,0,0,1
15.132 sec,0,0,0,0,0,0,1
15.14 sec,0,0,0,0,0,0,1
15.148 sec,0,0,0,0,0,0,1
15.157 sec,0,0,0,0,0,0,1
15.165 sec,0,0,0,0,0,0,1
15.173 sec,0,0,0,0,0,0,1
15.182 sec,0,0,0,0,0,0,1
15.19 sec,0,0,0,0,0,0,1
15.199 sec,0,0,0,0,0,0,1
15.207 sec,0,0,0,0,0,0,1
15.215 sec,0,0,0,0,0,0,1
15.224 sec,0,0,0,0,0,0,1
15.232 sec,0,0,0,0,0,0,1
15.24 sec,0,0,0,0,0,0,1
15.249 sec,0,0,0,0,0,0,1
15.257 sec,0,0,0,0,0,0,1
15.265 sec,0,0,0,0,0,0,1
15.274 sec,0,0,0,0,0,0,1
15.282 sec,0,0,0,0,0,0,1
15.29 sec,0,0,0,0,0,0,1
15.299 sec,0,0,0,0,0,0,1
15.307 sec,0,0,0,0,0,0,1
15.315 sec,0,0,0,0,0,0,1
15.324 sec,0,0,0,0,0,0,1
15.332 sec,0,0,0,0,0,0,1
15.34 sec,0,0,0,0,0,0,1
15.349 sec,0,0,0,0,0,0,1
15.357 sec,0,0,0,0,0,0,1
15.365 sec,0,0,0,0,0,0,1
15.374 sec,0,0,0,0,0,0,1
15.382 sec,0,0,0,0,0,0,1
15.39 sec,0,0,0,0,0,0,1
15.399 sec,0,0,0,0,0,0,1
15.407 sec,0,0,0,0,0,0,1
15.415 sec,0,0,0,0,0,0,1
15.424 sec,0,0,0,0,0,0,1
15.432 sec,0,0,0,0,0,0,1
15.44 sec,0,0,0,0,0,0,1
15.449 sec,0,0,0,0,0,0,1
15.457 sec,0,0,0,0,0,0,1
15.465 sec,0,0,0,0,0,0,1
15.474 sec,0,0,0,0,0,0,1
15.482 sec,0,0,0,0,0,0,1
15.49 sec,0,0,0,0,0,0,1
15.499 sec,0,0,0,0,0,0,1
15.507 sec,0,0,0,0,0,0,1
15.516 sec,0,0,0,0,0,0,1
15.524 sec,0,0,0,0,0,0,1
15.532 sec,0,0,0,0,0,0,1
15.541 sec,0,0,0,0,0,0,1
15.549 sec,0,0,0,0,0,0,1
15.557 sec,0,0,0,0,0,0,1
15.566 sec,0,0,0,0,0,0,1
15.574 sec,0,0,0,0,0,0,1
15.582 sec,0,0,0,0,0,0,1
15.591 sec,0,0,0,0,0,0,1
15.599 sec,0,0,0,0,0,0,1
15.607 sec,0,0,0,0,0,0,1
15.616 sec,0,0,0,0,0,0,1
15.624 sec,0,0,0,0,0,0,1
15.632 sec,0,0,0,0,0,0,1
15.641 sec,0,0,0,0,0,0,1
15.649 sec,0,0,0,0,0,0,1
15.657 sec,0,0,0,0,0,0,1
15.666 sec,0,0,0,0,0,0,1
15.674 sec,0,0,0,0,0,0,1
15.682 sec,0,0,0,0,0,0,1
15.691 sec,0,0,0,0,0,0,1
15.699 sec,0,0,0,0,0,0,1
15.707 sec,0,0,0,0,0,0,1
15.716 sec,0,0,0,0,0,0,1
15.724 sec,0,0,0,0,0,0,1
15.732 sec,0,0,0,0,0,0,1
15.741 sec,0,0,0,0,0,0,1
15.749 sec,0,0,0,0,0,0,1
15.757 sec,0,0,0,0,0,0,1
15.766 sec,0,0,0,0,0,0,1
15.774 sec,0,0,0,0,0,0,1
15.782 sec,0,0,0,0,0,0,1
15.791 sec,0,0,0,0,0,0,1
15.799 sec,0,0,0,0,0,0,1
15.807 sec,0,0,0,0,0,0,1
15.816 sec,0,0,0,0,0,0,1
15.824 sec,0,0,0,0,0,0,1
15.832 sec,0,0,0,0,0,0,1
15.841 sec,0,0,0,0,0,0,1
15.849 sec,0,0,0,0,0,0,1
15.858 sec,0,0,0,0,0,0,1
15.866 sec,0,0,0,0,0,0,1
15.874 sec,0,0,0,0,0,0,1
15.883 sec,0,0,0,0,0,0,1
15.891 sec,0,0,0,0,0,0,1
15.899 sec,0,0,0,0,0,0,1
15.908 sec,0,0,0,0,0,0,1
15.916 sec,0,0,0,0,0,0,1
15.924 sec,0,0,0,0,0,0,1
15.933 sec,0,0,0,0,0,0,1
15.941 sec,0,0,0,0,0,0,1
15.949 sec,0,0,0,0,0,0,1
15.958 sec,0,0,0,0,0,0,1
15.966 sec,0,0,0,0,0,0,1
15.974 sec,0,0,0,0,0,0,1
15.983 sec,0,0,0,0,0,0,1
15.991 sec,0,0,0,0,0,0,1
15.999 sec,0,0,0,0,0,0,1
16.008 sec,0,0,0,0,0,0,1
16.016 sec,0,0,0,0,0,0,1
16.024 sec,0,0,0,0,0,0,1
16.033 sec,0,0,0,0,0,0,1
16.041 sec,0,0,0,0,0,0,1
16.049 sec,0,0,0,0,0,0,1
16.058 sec,0,0,0,0,0,0,1
16.066 sec,0,0,0,0,0,0,1
16.074 sec,0,0,0,0,0,0,1
16.083 sec,0,0,0,0,0,0,1
16.091 sec,0,0,0,0,0,0,1
16.099 sec,0,0,0,0,0,0,1
16.108 sec,0,0,0,0,0,0,1
16.116 sec,0,0,0,0,0,0,1
16.124 sec,0,0,0,0,0,0,1
16.133 sec,0,0,0,0,0,0,1
16.141 sec,0,0,0,0,0,0,1
16.149 sec,0,0,0,0,0,0,1
16.158 sec,0,0,0,0,0,0,1
16.166 sec,0,0,0,0,0,0,1
16.174 sec,0,0,0,0,0,0,1
16.183 sec,0,0,0,0,0,0,1
16.191 sec,0,0,0,0,0,0,1
16.2 sec,0,0,0,0,0,0,1
16.208 sec,0,0,0,0,0,0,1
16.216 sec,0,0,0,0,0,0,1
16.225 sec,0,0,0,0,0,0,1
16.233 sec,0,0,0,0,0,0,1
16.241 sec,0,0,0,0,0,0,1
16.25 sec,0,0,0,0,0,0,1
16.258 sec,0,0,0,0,0,0,1
16.266 sec,0,0,0,0,0,0,1
16.275 sec,0,0,0,0,0,0,1
16.283 sec,0,0,0,0,0,0,1
16.291 sec,0,0,0,0,0,0,1
16.3 sec,0,0,0,0,0,0,1
16.308 sec,0,0,0,0,0,0,1
16.316 sec,0,0,0,0,0,0,1
16.325 sec,0,0,0,0,0,0,1
16.333 sec,0,0,0,0,0,0,1
16.341 sec,0,0,0,0,0,0,1
16.35 sec,0,0,0,0,0,0,1
16.358 sec,0,0,0,0,0,0,1
16.366 sec,0,0,0,0,0,0,1
16.375 sec,0,0,0,0,0,0,1
16.383 sec,0,0,0,0,0,0,1
16.391 sec,0,0,0,0,0,0,1
16.4 sec,0,0,0,0,0,0,1
16.408 sec,0,0,0,0,0,0,1
16.416 sec,0,0,0,0,0,0,1
16.425 sec,0,0,0,0,0,0,1
16.433 sec,0,0,0,0,0,0,1
16.441 sec,0,0,0,0,0,0,1
16.45 sec,0,0,0,0,0,0,1
16.458 sec,0,0,0,0,0,0,1
16.466 sec,0,0,0,0,0,0,1
16.475 sec,0,0,0,0,0,0,1
16.483 sec,0,0,0,0,0,0,1
16.491 sec,0,0,0,0,0,0,1
16.5 sec,0,0,0,0,0,0,1
16.508 sec,0,0,0,0,0,0,1
16.517 sec,0,0,0,0,0,0,1
16.525 sec,0,0,0,0,0,0,1
16.533 sec,0,0,0,0,0,0,1
16.542 sec,0,0,0,0,0,0,1
16.55 sec,0,0,0,0,0,0,1
16.558 sec,0,0,0,0,0,0,1
16.567 sec,0,0,0,0,0,0,1
16.575 sec,0,0,0,0,0,0,1
16.583 sec,0,0,0,0,0,0,1
16.592 sec,0,0,0,0,0,0,1
16.6 sec,0,0,0,0,0,0,1
16.608 sec,0,0,0,0,0,0,1
16.617 sec,0,0,0,0,0,0,1
16.625 sec,0,0,0,0,0,0,1
